timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1754352336.1415048,22,118,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.1915085,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352336.2415226,22,117,112,645,583,68.4960601490984,62.466516661309335,177
1754352336.291531,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.342071,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352336.3920877,22,117,112,645,583,68.4960601490984,62.466516661309335,178
1754352336.4421005,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352336.492112,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352336.5421124,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.5921218,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.6421332,22,118,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.6921494,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.7421582,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.7921703,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.8421812,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.892181,22,118,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.9421873,22,118,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.9922035,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.0422008,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352337.0922194,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.1422276,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.1922426,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.2422452,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.2922447,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352337.3422496,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.3922527,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.4428926,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.492906,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352337.5429075,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352337.5929108,22,117,112,645,583,68.4960601490984,62.466516661309335,179
