timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1754350013.363634,12,44,118,221,671,23.469192702249217,71.89542483660131,352
1754350013.4279141,11,44,118,221,671,23.469192702249217,71.89542483660131,353
1754350013.4966571,11,44,118,221,671,23.469192702249217,71.89542483660131,358
1754350013.5466623,11,44,118,221,671,23.469192702249217,71.89542483660131,358
1754350013.5992846,11,44,118,221,671,23.469192702249217,71.89542483660131,358
1754350013.6477983,11,44,118,221,671,23.469192702249217,71.89542483660131,358
1754350013.6977987,44,43,118,221,671,23.469192702249217,71.89542483660131,1
1754350013.747802,44,43,118,221,671,23.469192702249217,71.89542483660131,1
1754350013.79781,45,42,118,221,671,23.469192702249217,71.89542483660131,3
1754350013.847813,45,42,118,221,671,23.469192702249217,71.89542483660131,3
1754350013.8978229,45,43,118,221,671,23.469192702249217,71.89542483660131,2
1754350013.9478333,45,43,118,221,671,23.469192702249217,71.89542483660131,2
1754350013.9978426,45,42,118,221,671,23.469192702249217,71.89542483660131,5
1754350014.047842,45,42,118,221,671,23.469192702249217,71.89542483660131,6
1754350014.0978527,45,43,118,221,671,23.469192702249217,71.89542483660131,8
1754350014.1478522,45,42,118,221,671,23.469192702249217,71.89542483660131,11
1754350014.197856,45,43,118,221,671,23.469192702249217,71.89542483660131,11
1754350014.247856,85,42,118,221,671,23.469192702249217,71.89542483660131,14
1754350014.297874,85,42,118,221,671,23.469192702249217,71.89542483660131,14
1754350014.347876,85,43,118,221,671,23.469192702249217,71.89542483660131,14
1754350014.3978827,85,43,118,221,671,23.469192702249217,71.89542483660131,14
1754350014.4478922,85,44,118,221,671,23.469192702249217,71.89542483660131,15
1754350014.4978988,85,44,118,221,671,23.469192702249217,71.89542483660131,15
1754350014.5479038,85,44,118,221,671,23.469192702249217,71.89542483660131,15
1754350014.5979097,85,44,118,221,671,23.469192702249217,71.89542483660131,17
1754350014.6479216,85,44,118,221,671,23.469192702249217,71.89542483660131,17
1754350014.705092,85,44,118,221,671,23.469192702249217,71.89542483660131,26
1754350014.755108,85,44,118,221,671,23.469192702249217,71.89542483660131,26
1754350014.805107,85,44,118,221,671,23.469192702249217,71.89542483660131,26
1754350014.8551078,85,44,118,221,671,23.469192702249217,71.89542483660131,27
1754350014.9051175,85,44,118,221,671,23.469192702249217,71.89542483660131,27
1754350014.9551191,85,44,118,221,671,23.469192702249217,71.89542483660131,26
1754350015.0051339,85,44,118,221,671,23.469192702249217,71.89542483660131,28
1754350015.0555174,85,110,118,221,671,23.469192702249217,71.89542483660131,25
1754350015.1251383,85,109,118,221,671,23.469192702249217,71.89542483660131,27
1754350015.1751506,85,109,118,221,671,23.469192702249217,71.89542483660131,27
1754350015.225158,85,109,118,221,671,23.469192702249217,71.89542483660131,29
1754350015.2751555,85,109,118,221,671,23.469192702249217,71.89542483660131,30
1754350015.3251712,85,109,118,221,671,23.469192702249217,71.89542483660131,30
1754350015.375175,85,109,118,221,671,23.469192702249217,71.89542483660131,33
1754350015.4251873,85,109,118,221,671,23.469192702249217,71.89542483660131,39
1754350015.4751887,85,109,118,221,671,23.469192702249217,71.89542483660131,38
1754350015.5251982,85,109,118,221,671,23.469192702249217,71.89542483660131,38
1754350015.5751958,85,109,118,221,671,23.469192702249217,71.89542483660131,38
1754350015.6251976,85,109,118,221,671,23.469192702249217,71.89542483660131,39
1754350015.6751988,85,109,118,221,671,23.469192702249217,71.89542483660131,39
1754350015.7252038,85,115,118,221,671,23.469192702249217,71.89542483660131,40
1754350015.7752051,85,115,118,221,671,23.469192702249217,71.89542483660131,41
1754350015.825216,85,115,118,221,671,23.469192702249217,71.89542483660131,42
1754350015.8752162,85,115,118,221,671,23.469192702249217,71.89542483660131,42
1754350015.9252186,85,114,118,221,671,23.469192702249217,71.89542483660131,44
1754350015.9752254,85,114,118,221,671,23.469192702249217,71.89542483660131,47
1754350016.0252314,72,114,118,221,671,23.469192702249217,71.89542483660131,49
1754350016.0752368,72,114,118,221,671,23.469192702249217,71.89542483660131,49
1754350016.1252391,71,114,117,221,671,23.469192702249217,71.89542483660131,50
1754350016.1752405,70,114,117,221,671,23.469192702249217,71.89542483660131,55
1754350016.2252467,70,114,117,221,671,23.469192702249217,71.89542483660131,55
1754350016.2752573,70,114,117,221,671,23.469192702249217,71.89542483660131,56
1754350016.3252642,69,114,105,221,671,23.469192702249217,71.89542483660131,61
1754350016.375274,68,114,105,221,671,23.469192702249217,71.89542483660131,67
1754350016.4252853,68,114,102,221,671,23.469192702249217,71.89542483660131,71
1754350016.475295,68,114,102,221,671,23.469192702249217,71.89542483660131,82
1754350016.5253277,68,114,101,221,671,23.469192702249217,71.89542483660131,93
1754350016.5753574,68,114,101,221,671,23.469192702249217,71.89542483660131,92
1754350016.625369,68,114,101,221,671,23.469192702249217,71.89542483660131,92
1754350016.6753712,75,114,100,228,671,24.212560796890596,71.89542483660131,116
1754350016.7253714,114,114,100,228,671,24.212560796890596,71.89542483660131,117
1754350016.775382,113,114,100,228,671,24.212560796890596,71.89542483660131,147
1754350016.8398662,113,114,100,228,671,24.212560796890596,71.89542483660131,166
1754350016.8898408,100,114,100,228,671,24.212560796890596,71.89542483660131,191
1754350016.9398415,99,114,100,236,671,25.0621243336236,71.89542483660131,198
1754350016.989854,99,112,100,236,671,25.0621243336236,71.89542483660131,200
1754350017.0398943,99,112,100,236,671,25.0621243336236,71.89542483660131,200
1754350017.0898943,98,112,100,236,671,25.0621243336236,71.89542483660131,203
1754350017.1399047,98,112,100,236,671,25.0621243336236,71.89542483660131,210
1754350017.1899145,19,76,100,236,671,25.0621243336236,71.89542483660131,225
1754350017.239927,20,75,17,236,671,25.0621243336236,71.89542483660131,230
1754350017.2899227,97,111,17,236,671,25.0621243336236,71.89542483660131,227
1754350017.3399305,19,75,17,236,671,25.0621243336236,71.89542483660131,223
1754350017.389936,19,75,17,236,671,25.0621243336236,71.89542483660131,225
1754350017.4484832,96,110,17,236,671,25.0621243336236,71.89542483660131,224
1754350017.5135765,96,110,17,236,671,25.0621243336236,71.89542483660131,224
1754350017.5638795,96,110,17,236,671,25.0621243336236,71.89542483660131,224
1754350017.6139557,18,109,16,236,671,25.0621243336236,71.89542483660131,223
1754350017.6639688,18,109,16,236,671,25.0621243336236,71.89542483660131,223
1754350017.7347867,16,109,14,236,671,25.0621243336236,71.89542483660131,231
1754350017.7833216,16,109,14,236,671,25.0621243336236,71.89542483660131,231
1754350017.833327,16,77,14,236,671,25.0621243336236,71.89542483660131,235
1754350017.883329,16,109,14,236,671,25.0621243336236,71.89542483660131,238
1754350017.933342,16,109,18,236,671,25.0621243336236,71.89542483660131,240
1754350017.9833539,16,109,18,236,671,25.0621243336236,71.89542483660131,240
1754350018.0366967,15,61,18,236,671,25.0621243336236,71.89542483660131,244
1754350018.086709,15,61,18,236,671,25.0621243336236,71.89542483660131,244
