timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1752974490.1186876,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974490.1686985,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.218701,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.268714,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.3187165,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.3687322,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.4187303,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.4687293,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.518731,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.568745,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.6187418,32,24,22,37,201,3.9292313573901403,21.53648344583735,337
1752974490.6687493,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.7187607,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.7687826,32,24,22,37,201,3.9292313573901403,21.53648344583735,337
1752974490.8187773,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.8687935,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.918803,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974490.9688098,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.0188198,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.0688334,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.1188366,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.1688402,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.2188478,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.2688572,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974491.3191621,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
